
train.py --schedule=cabs --sigma=5.0 --sigma_rate=-0.5 
 
1    12637    12637    
2    7773    7775    
3    4856    9714    
4    4045    8094    
5    3559    7124    
6    3109    6227    
7    2877    5765    
8    2335    7016    
9    2200    6613    
10    2091    6288    
11    2202    4426    
12    2128    4280    
13    1769    5331    
14    1716    5174    
15    1669    5035    
16    1568    4737    
17    1575    4758    
18    1487    4499    
19    1459    4417    
20    1433    4341    
21    1276    5146    
22    1255    5064    
23    1227    4955    
24    1210    4889    
25    1177    4761    
26    1162    4703    
27    1148    4649    
28    1104    4479    
29    1092    4433    
30    1076    4372    
31    1065    4330    
32    1056    4296    
33    975    4947    
34    967    4909    
35    955    4852    
36    947    4814    
37    932    4743    
38    925    4710    
39    919    4682    
40    892    4554    
41    887    4531    
42    878    4489    
43    873    4466    
44    859    4401    
45    854    4378    
46    849    4355    
47    843    4328    
48    838    4305    
49    792    4867    
50    788    4845    
51    781    4807    
52    777    4785    
53    774    4769    
54    769    4742    
55    765    4720    
56    749    4632    
57    746    4616    
58    715    5145    
59    712    5126    
60    708    5101    
61    705    5082    
62    703    5070    
63    719    4473    
64    717    4463    
65    713    4442    
66    711    4432    
67    705    4401    
68    703    4391    
69    701    4381    
70    672    4879    
71    670    4867    
72    668    4856    
73    666    4844    
74    655    4776    
75    653    4764    
76    650    4747    
77    648    4735    
78    647    4730    
79    644    4712    
80    643    4707    
81    622    5182    
82    621    5176    
83    619    5163    
84    617    5149    
85    616    5143    
86    608    5089    
87    606    5075    
88    604    5063    
89    607    5084    
90    606    5079    
91    604    5065    
92    599    5032    
93    598    5026    
94    597    5020    
95    590    4974    
96    588    4960    
97    587    4955    
98    586    4949    
99    582    4923    
100    581    4917    
101    581    4919    
102    579    4907    
103    578    4901    
104    576    4888    
105    576    4890    
106    561    5331    
107    560    5324    
108    559    5318    
109    558    5311    
110    558    5313    
111    555    5291    
112    555    5293    
113    549    5250    
114    548    5243    
115    547    5237    
116    546    5230    
117    545    5225    
118    544    5218    
119    544    5220    
120    533    5654    
121    532    5646    
122    531    5639    
123    530    5631    
124    527    5609    
125    527    5611    
126    525    5595    
127    525    5597    
128    524    5589    
