
train.py --schedule=step --sigma=5.0 --sigma_rate=-0.5 
 
1    12637    12637    
2    7773    7775    
3    4856    9714    
4    4045    8094    
5    3433    6873    
6    3109    6227    
7    2508    7533    
8    2335    7016    
9    2127    6396    
10    2019    6074    
11    1905    5735    
12    1832    5518    
13    1612    6470    
14    1559    6260    
15    1472    5917    
16    1431    5755    
17    1385    5574    
18    1353    5448    
19    1240    6236    
20    1214    6108    
21    1177    5927    
22    1156    5824    
23    1131    5702    
24    1113    5614    
25    1074    5425    
26    1059    5352    
27    995    6027    
28    982    5951    
29    966    5858    
30    955    5794    
31    928    5639    
32    918    5581    
33    903    5495    
34    894    5443    
35    884    5386    
36    876    5340    
37    861    5255    
38    854    5215    
39    816    5803    
40    809    5756    
41    802    5710    
42    796    5670    
43    779    5559    
44    774    5526    
45    766    5474    
46    761    5441    
47    755    5402    
48    751    5376    
49    725    5919    
50    721    5889    
51    712    5823    
52    708    5793    
53    703    5756    
54    700    5734    
55    693    5683    
56    690    5661    
57    685    5625    
58    682    5603    
59    678    5574    
60    676    5560    
61    665    5481    
62    663    5467    
63    645    5968    
64    642    5943    
65    639    5919    
66    637    5903    
67    629    5841    
68    626    5816    
69    623    5793    
70    621    5777    
71    618    5753    
72    617    5746    
73    611    5699    
74    609    5683    
75    606    5661    
76    604    5645    
77    602    5630    
78    600    5614    
79    587    6084    
80    586    6076    
81    583    6050    
82    582    6042    
83    580    6025    
84    578    6007    
85    575    5983    
86    574    5975    
87    568    5926    
88    567    5918    
89    565    5901    
90    564    5893    
91    554    6347    
92    552    6327    
93    551    6320    
94    549    6300    
95    548    6292    
96    547    6283    
97    545    6266    
98    544    6257    
99    540    6221    
100    539    6212    
101    538    6204    
102    537    6195    
103    533    6163    
104    532    6154    
105    530    6136    
106    529    6127    
107    528    6119    
108    527    6110    
109    520    6553    
110    519    6543    
111    517    6525    
112    516    6515    
113    515    6506    
114    514    6496    
115    513    6489    
116    512    6479    
117    511    6471    
118    510    6461    
119    509    6452    
120    509    6454    
121    507    6437    
122    506    6427    
123    502    6392    
124    502    6394    
125    501    6385    
126    500    6375    
127    498    6360    
128    497    6350    
