
train.py --schedule=optimal --sigma=5.0 --sigma_rate=-0.5 
 
1    12637    12637    
2    7773    7775    
3    4856    9714    
4    4045    8094    
5    3559    7124    
6    3109    6227    
7    2877    5765    
8    2704    5421    
9    2436    4889    
10    2328    4675    
11    2240    4501    
12    2128    4280    
13    2066    4158    
14    2012    4052    
15    1669    5035    
16    1629    4917    
17    1575    4758    
18    1543    4664    
19    1515    4582    
20    1433    4341    
21    1410    4274    
22    1389    4213    
23    1359    4126    
24    1341    4074    
25    1325    4028    
26    1288    3921    
27    1274    3881    
28    1261    3844    
29    1242    3790    
30    1231    3759    
31    1221    3731    
32    1086    4412    
33    1076    4374    
34    1038    4228    
35    1030    4198    
36    1022    4168    
37    1010    4123    
38    1003    4097    
39    997    4075    
40    981    4015    
41    975    3993    
42    970    3975    
43    961    3942    
44    956    3924    
45    951    3906    
46    920    3789    
47    915    3771    
48    911    3757    
49    904    3732    
50    901    3722    
51    886    3667    
52    882    3653    
53    879    3643    
54    873    3622    
55    870    3612    
56    867    3602    
57    859    3574    
58    856    3564    
59    853    3554    
60    849    3541    
61    846    3531    
62    843    3521    
63    782    4059    
64    780    4051    
65    778    4043    
66    759    3956    
67    757    3948    
68    753    3931    
69    751    3923    
70    749    3915    
71    744    3894    
72    742    3886    
73    740    3878    
74    738    3871    
75    736    3863    
76    734    3855    
77    727    3825    
78    726    3822    
79    724    3814    
80    722    3807    
81    720    3799    
82    719    3796    
83    710    3757    
84    709    3754    
85    707    3747    
86    705    3739    
87    704    3736    
88    701    3725    
89    699    3717    
90    698    3714    
91    696    3707    
92    695    3704    
93    694    3701    
94    658    4179    
95    657    4175    
96    656    4171    
97    653    4157    
98    652    4153    
99    650    4144    
100    649    4140    
101    648    4136    
102    637    4079    
103    636    4075    
104    635    4071    
105    634    4068    
106    633    4064    
107    632    4060    
108    629    4047    
109    628    4043    
110    627    4039    
111    626    4036    
112    625    4032    
113    624    4028    
114    622    4020    
115    622    4022    
116    620    4013    
117    620    4015    
118    619    4011    
119    613    3982    
120    612    3978    
121    612    3980    
122    611    3977    
123    610    3973    
124    609    3969    
125    606    3957    
126    605    3953    
127    604    3949    
128    603    3947    
