
train.py --schedule=optimal --sigma=1.25 --sigma_rate=0.25 
 
1    610383    610383    
2    152922    305844    
3    152652    305306    
4    68116    204350    
5    68036    204112    
6    67941    203830    
7    38434    153743    
8    38405    153629    
9    24768    123849    
10    24750    123761    
11    24710    123565    
12    24689    123463    
13    24679    123415    
14    17297    103802    
15    17289    103756    
16    17261    103593    
17    12822    89781    
18    12817    89748    
19    12809    89695    
20    12805    89669    
21    12782    89514    
22    12772    89448    
23    12769    89429    
24    9900    79246    
25    9897    79224    
26    9893    79195    
27    7929    71412    
28    7927    71396    
29    7912    71268    
30    7910    71252    
31    7903    71194    
32    7900    71170    
33    7898    71154    
34    7894    71122    
35    7893    71115    
36    6494    65018    
37    6492    65001    
38    6491    64993    
39    6479    64881    
40    6478    64873    
41    5446    59999    
42    5445    59990    
43    5434    59878    
44    5433    59870    
45    5432    59861    
46    5430    59843    
47    5429    59834    
48    5424    59785    
49    4643    55837    
50    4642    55827    
51    4641    55818    
52    4641    55820    
53    4638    55789    
54    4031    52536    
55    4030    52525    
56    4029    52516    
57    4028    52505    
58    4027    52495    
59    4020    52414    
60    4019    52403    
61    3539    49702    
62    3538    49690    
63    3535    49655    
64    3534    49644    
65    3534    49646    
66    3527    49559    
67    3526    49547    
68    3525    49537    
69    3525    49540    
70    3525    49542    
71    3523    49519    
72    3523    49521    
73    3137    47254    
74    3135    47230    
75    3135    47232    
76    3134    47220    
77    3134    47222    
78    3128    47144    
79    3127    47131    
80    3125    47109    
81    3124    47098    
82    3124    47100    
83    3123    47088    
84    3123    47090    
85    2808    45173    
86    2548    43561    
87    2547    43546    
88    2546    43534    
89    2546    43536    
90    2546    43539    
91    2541    43467    
92    2541    43469    
93    2540    43456    
94    2540    43458    
95    2322    42074    
96    2322    42077    
97    2321    42061    
98    2320    42050    
99    2320    42052    
100    2319    42040    
101    2317    42013    
102    2317    42015    
103    2316    42000    
104    2316    42002    
105    2316    42006    
106    2315    41993    
107    2315    41995    
108    2315    41998    
109    2315    42000    
110    2310    41924    
111    2126    40738    
112    2126    40740    
113    2122    40679    
114    2122    40681    
115    2122    40684    
116    2122    40686    
117    2121    40671    
118    1965    39672    
119    1965    39674    
120    1963    39644    
121    1963    39646    
122    1962    39629    
123    1961    39617    
124    1961    39619    
125    1961    39624    
126    1961    39626    
127    1960    39610    
128    1960    39613    
