
train.py --schedule=cabs --sigma=1.25 --sigma_rate=0.25 
 
1    19513    18832483    
2    1301    807427    
3    1017    518671    
4    909    415414    
5    838    354056    
6    786    312436    
7    747    283114    
8    673    234185    
9    636    213314    
10    611    200885    
11    591    191846    
12    565    184690    
13    545    182284    
14    531    183818    
15    522    182846    
16    504    193821    
17    496    199114    
18    486    207919    
19    480    212943    
20    470    225666    
21    464    230304    
22    460    228502    
23    454    225026    
24    448    221987    
25    444    220394    
26    441    218440    
27    438    216491    
28    432    215522    
29    429    213982    
30    427    213769    
31    423    212492    
32    419    213185    
33    416    213165    
34    414    212860    
35    413    212711    
36    408    214941    
37    406    214562    
38    405    215851    
39    403    215836    
40    401    217605    
41    398    220148    
42    396    222131    
43    395    222574    
44    394    223697    
45    392    226904    
46    390    230021    
47    389    230354    
48    387    232674    
49    386    234268    
50    385    236822    
51    383    239534    
52    381    243506    
53    381    245022    
54    380    244598    
55    379    250038    
56    377    253052    
57    376    253557    
58    376    255997    
59    375    256734    
60    374    261029    
61    373    261314    
62    372    266649    
63    371    269567    
64    370    269582    
65    370    270578    
66    369    272917    
67    368    274972    
68    367    277922    
69    367    278415    
70    366    278000    
71    366    279829    
72    365    279997    
73    364    283545    
74    364    283778    
75    363    285423    
76    363    285651    
77    362    288039    
78    361    287702    
79    361    290133    
80    360    290689    
81    360    292054    
82    360    292977    
83    359    293402    
84    359    294226    
85    358    294571    
86    358    296358    
87    357    298532    
88    357    298860    
89    357    300159    
90    356    299314    
91    356    301690    
92    356    302007    
93    355    303093    
94    355    303708    
95    354    303561    
96    354    304021    
97    354    305562    
98    354    306479    
99    353    307355    
100    353    307791    
101    353    308107    
102    352    308787    
103    352    309570    
104    352    309856    
105    351    309803    
106    351    311638    
107    351    311959    
108    351    312616    
109    350    312800    
110    350    313220    
111    350    313421    
112    350    314116    
113    350    314587    
114    349    315591    
115    349    315804    
116    349    316014    
117    349    316512    
118    348    316649    
119    348    318032    
120    348    318141    
121    348    318311    
122    348    318822    
123    347    318638    
124    347    319030    
125    347    319247    
126    347    320337    
127    347    320874    
128    347    321281    
