
train.py --schedule=de --sigma=2.5 --sigma_rate=0.0 
 
1    17141    17141    
2    8149    16298    
3    7617    15236    
4    5050    15152    
5    4890    14674    
6    4729    14194    
7    4652    13965    
8    3518    14081    
9    3473    13903    
10    3392    13583    
11    3363    13469    
12    3323    13312    
13    3302    13230    
14    2677    13407    
15    2662    13334    
16    2615    13104    
17    2603    13046    
18    2586    12964    
19    2576    12916    
20    2182    13128    
21    2175    13088    
22    2156    12978    
23    2150    12944    
24    2140    12887    
25    2134    12853    
26    2106    12691    
27    2101    12663    
28    1835    12902    
29    1828    12856    
30    1825    12837    
31    1802    12683    
32    1799    12664    
33    1790    12605    
34    1788    12593    
35    1783    12561    
36    1780    12542    
37    1770    12477    
38    1768    12465    
39    1578    12713    
40    1576    12699    
41    1573    12678    
42    1571    12664    
43    1554    12536    
44    1553    12530    
45    1548    12494    
46    1547    12488    
47    1544    12467    
48    1542    12453    
49    1401    12726    
50    1399    12710    
51    1392    12653    
52    1391    12646    
53    1389    12631    
54    1387    12615    
55    1383    12584    
56    1382    12577    
57    1379    12554    
58    1377    12539    
59    1376    12532    
60    1364    12433    
61    1363    12426    
62    1254    12699    
63    1253    12691    
64    1252    12684    
65    1251    12676    
66    1241    12586    
67    1240    12578    
68    1238    12562    
69    1237    12554    
70    1232    12511    
71    1235    12539    
72    1230    12496    
73    1229    12488    
74    1227    12473    
75    1226    12465    
76    1141    12756    
77    1140    12747    
78    1139    12739    
79    1138    12730    
80    1137    12723    
81    1136    12714    
82    1133    12687    
83    1133    12689    
84    1132    12681    
85    1132    12683    
86    1123    12595    
87    1123    12597    
88    1054    12892    
89    1053    12883    
90    1052    12873    
91    1051    12865    
92    1051    12867    
93    1049    12848    
94    1049    12850    
95    1048    12841    
96    1048    12843    
97    1044    12803    
98    1044    12805    
99    1037    12733    
100    1036    12723    
101    1036    12726    
102    1035    12716    
103    1034    12708    
104    1034    12710    
105    977    13003    
106    977    13005    
107    977    13008    
108    976    12997    
109    975    12990    
110    974    12979    
111    973    12971    
112    973    12973    
113    972    12963    
114    972    12965    
115    971    12956    
116    971    12958    
117    969    12939    
118    969    12942    
119    968    12931    
120    962    12866    
121    962    12868    
122    959    12838    
123    959    12840    
124    959    12843    
125    958    12832    
126    958    12836    
127    957    12825    
128    911    13138    
