
train.py --schedule=fix --sigma=2.5 --sigma_rate=0.0 
 
1    17141    17141    
2    8149    16298    
3    5316    15948    
4    3951    15804    
5    3154    15770    
6    2635    15810    
7    2271    15897    
8    2002    16016    
9    1796    16164    
10    1634    16340    
11    1502    16522    
12    1394    16728    
13    1303    16939    
14    1226    17164    
15    1159    17385    
16    1102    17632    
17    1052    17884    
18    1007    18126    
19    968    18392    
20    932    18640    
21    900    18900    
22    872    19184    
23    846    19458    
24    822    19728    
25    800    20000    
26    780    20280    
27    761    20547    
28    744    20832    
29    728    21112    
30    714    21420    
31    700    21700    
32    687    21984    
33    675    22275    
34    664    22576    
35    653    22855    
36    643    23148    
37    634    23458    
38    625    23750    
39    617    24063    
40    609    24360    
41    601    24641    
42    594    24948    
43    587    25241    
44    581    25564    
45    574    25830    
46    569    26174    
47    563    26461    
48    558    26784    
49    552    27048    
50    547    27350    
51    543    27693    
52    538    27976    
53    534    28302    
54    529    28566    
55    525    28875    
56    522    29232    
57    518    29526    
58    514    29812    
59    511    30149    
60    507    30420    
61    504    30744    
62    501    31062    
63    498    31374    
64    495    31680    
65    492    31980    
66    489    32274    
67    487    32629    
68    484    32912    
69    481    33189    
70    479    33530    
71    477    33867    
72    474    34128    
73    472    34456    
74    470    34780    
75    468    35100    
76    466    35416    
77    464    35728    
78    462    36036    
79    460    36340    
80    458    36640    
81    456    36936    
82    455    37310    
83    453    37599    
84    451    37884    
85    450    38250    
86    448    38528    
87    446    38802    
88    445    39160    
89    443    39427    
90    442    39780    
91    441    40131    
92    439    40388    
93    438    40734    
94    437    41078    
95    435    41325    
96    434    41664    
97    433    42001    
98    432    42336    
99    430    42570    
100    429    42900    
101    428    43228    
102    427    43554    
103    426    43878    
104    425    44200    
105    424    44520    
106    423    44838    
107    422    45154    
108    421    45468    
109    420    45780    
110    419    46090    
111    418    46398    
112    417    46704    
113    416    47008    
114    415    47310    
115    414    47610    
116    413    47908    
117    413    48321    
118    412    48616    
119    411    48909    
120    410    49200    
121    409    49489    
122    409    49898    
123    408    50184    
124    407    50468    
125    406    50750    
126    406    51156    
127    405    51435    
128    404    51712    
